Provincia,Cantón,Parroquia,Dirección,Código Institución,Nombre Institución,Sostenimiento,Régimen Escolar,Jurisdicción,Identificación Etnica,Nacionalidad Predominante,Pueblo Predominante,Número Alumnos,Número Docentes,Estudiantes por docente
SUCUMBIOS,CASCALES,EL DORADO DE CASCALES,   TARUKA,21B00154,JUAN LUIS ENTSAKUA NAJARAIP,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,75.0,4.0,18.75
SUCUMBIOS,CASCALES,EL DORADO DE CASCALES,VIA COCA KM  DOCE A VIA LA TRONCAL SECTOR KUYLLIS A TERCERA LINEA SECTOR JOSÉ CLEMENTE 000 SECTOR JOSÉ CLEMENTE ,21B00225,PASHPANCHU,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,23.0,1.0,23.0
SUCUMBIOS,CASCALES,EL DORADO DE CASCALES,   VIA QUITO KM 43 MARGAEN IZQUIERDO - VIA LA TRONCAL  - COMUNIDAD COFAN DUVUNO,21B00165,GREGORIO QUENAMA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Ai Kofan,Ai Cofan,44.0,2.0,22.0
SUCUMBIOS,CASCALES,EL DORADO DE CASCALES,   VIA QUITO KM 46 MARGEN DERECHO-CAMPO BERMEJO  6TA LÍNEA COMUNIDAD SAN ANTONIO,21B00184,HILARIO KIRIK,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,7.0,1.0,7.0
SUCUMBIOS,CASCALES,SEVILLA,   ALLISHUNKU VIA LAGO A - QUITO KM 32 MARG IZQ,21B00164,ALLISHUNKU,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,33.0,2.0,16.5
SUCUMBIOS,CUYABENO,AGUAS NEGRAS,   TARABEAYA VIA AGUAS NEGRAS - TIPISHCA KM 17 RIBERAS DEL CUYABENO MARG DER,21B00170,CECIB  ARITSIAYA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Siona,Siona,15.0,1.0,15.0
SUCUMBIOS,CUYABENO,CUYABENO,   COMUNIDAD SECOYA POOKOYA - RIBERAS DEL RIO AGUARICO,21B00171,CECIB DE EDUCACIÓN BÁSICA POOKOYA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Secoya,Secoya,13.0,1.0,13.0
SUCUMBIOS,CUYABENO,CUYABENO,   PLAYAS DE CUYABENO - COMUNIDAD,21B00173,UNIDAD EDUCATIVA DEL MILENIO INTERCULTURAL BILINGUE  VICTOR DAVALOS,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,180.0,14.0,12.86
SUCUMBIOS,CUYABENO,CUYABENO,   SABALO VIA FLUVIAL DURENO-PLAYAS DEL CUYABENO KM 120 MARG IZQ,21B00172,CECIB DE EDUCACIÓN BÁSICA CRISTOBAL TAPUY,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Ai Kofan,Ai Cofan,9.0,2.0,4.5
SUCUMBIOS,CUYABENO,TARAPOA,   CHARAP VIA FLUVIAL TIERRAS - ORIENTALES KM 30 RIVERA DEL RIO AGUARICO MARG IZQ,21B00168,SAN JOSE,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,16.0,1.0,16.0
SUCUMBIOS,CUYABENO,TARAPOA,   COMUNIDAD TAIKIUA  RIO AGUARICO,21B00169,UNIDAD EDUCATIVA INTERCULTURAL BILINGUE SAN PEDRO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,68.0,5.0,13.6
SUCUMBIOS,CUYABENO,TARAPOA,   ENO SIECOPAI VIA PAZ Y BIEN POZA HONDA KM 13- MARG IZQ RIV RIO AGUARICO,21B00166,CECIB DE EDUCACION BASICA MIGUEL TANKAMASH,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,13.0,1.0,13.0
SUCUMBIOS,CUYABENO,TARAPOA,RIVERAS DEL RIO AGUARICO  RECINTO COTINGA  VIA FLUVIAL RECINTO LOS ANGELES KM  RIO AGUARICO ,21B00228,CECIB DE EDUCACIÓN BÁSICA ËCOWARI,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Secoya,Secoya,8.0,1.0,8.0
SUCUMBIOS,CUYABENO,TARAPOA,   SOTOTSIAYA VIA TARAPOA-CENTRO UNION KM 15 MARG DER RIV RIO AGUARICO,21B00167,CECIB DE EDUCACIÓN BÁSICA HUAJOCONE,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Siona,Siona,46.0,2.0,23.0
SUCUMBIOS,CUYABENO,TARAPOA,   VIA TARAPOA - PERLAS DEL ORIENTE - COMUNIDAD WAIYA - RIBERAS DEL RIO AGUARICO,21B00177,CECIB DE EDUCACIÓN BÁSICA WAIYA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Secoya,Secoya,9.0,1.0,9.0
SUCUMBIOS,GONZALO PIZARRO,EL REVENTADOR,   SAN PEDRO DEL CHACO VIA QUITO KM 65 MARG DER DECIMA TERCERA LINEA,21B00050,PROVINCIA DE COTOPAXI,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,3.0,1.0,3.0
SUCUMBIOS,GONZALO PIZARRO,GONZALO PIZARRO,   COMUNA CHUSKUYAKU 5TA LINEA VIA QUITO LAGO AGRIO KM 65,21B00054,PROVINCIA DE LOS RIOS,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,19.0,1.0,19.0
SUCUMBIOS,GONZALO PIZARRO,GONZALO PIZARRO,   DASHINO PANDUYACU VIA LAGO AGRIO - QUITO KM 64 MARG IZQ LINEA 6,21B00060,RIO DASHINO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,113.0,11.0,10.27
SUCUMBIOS,GONZALO PIZARRO,GONZALO PIZARRO,   PANDUYACU VIA LAGO AGRIO-QUITO KM 64 MARG IZQ LINEA 5,21B00053,CORONEL JACINTO BEJARANO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,143.0,7.0,20.43
SUCUMBIOS,GONZALO PIZARRO,GONZALO PIZARRO,   PLAYAS DEL RIO COCA VIA AMAZONAS-DASHIÑO KM 17,21B00052,SEBASTIAN HUATATOCA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,30.0,2.0,15.0
SUCUMBIOS,GONZALO PIZARRO,GONZALO PIZARRO,   PLAYAS DEL RIO TIGRE VIA AMAZONAS-DASHINO KM 10 MARG DER,21B00059,PUMAYAKU,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,20.0,1.0,20.0
SUCUMBIOS,GONZALO PIZARRO,GONZALO PIZARRO,   SHIWA KUCHA VIA AMAZONAS-PANDUYACU KM 10 MARG IZQ,21B00057,JUAN VICENTE,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,73.0,3.0,24.33
SUCUMBIOS,GONZALO PIZARRO,GONZALO PIZARRO,   VIA QUITO RECINTO AMAZONAS-DASHINO KM 10 MARG IZQUIERDA 5TA LINEA,21B00061,FRAY JODOCO RICKE,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,166.0,10.0,16.6
SUCUMBIOS,GONZALO PIZARRO,LUMBAQUI,   KASHA YAKU VIA LUMBAQUI -  LA TRONCAL KM 10 MARG IZQ LINEA 3,21B00153,KASHA YAKU,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,21.0,1.0,21.0
SUCUMBIOS,GONZALO PIZARRO,PUERTO LIBRE,   VIA INTEROCEANICA KM 21 MARG OZQ LINEA 2 COMUNIDAD SINANGOE,21B00065,RIO COFANES,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Ai Kofan,Ai Cofan,52.0,3.0,17.33
SUCUMBIOS,LAGO AGRIO,DURENO,   COMUNIDAD COFAN DEL MILENIO VIA LAGO AGRIO-TARAPOA KM 23 MARG DERECHA RIO AGUARICO,21B00010,GUILLERMO QUENAMA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Ai Kofan,Ai Cofan,103.0,7.0,14.71
SUCUMBIOS,LAGO AGRIO,DURENO,   VIA TARAPOA - CASERIO UKAVATI,21B00013,MA`ÑONE,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Ai Kofan,Ai Cofan,10.0,1.0,10.0
SUCUMBIOS,LAGO AGRIO,DURENO,   VIA TARAPOA KM 25 - RIBERAS DEL RIO AGUARICO - COMUNIDAD COFAN UPIRITU,21B00192,CANJANSIE,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Ai Kofan,Ai Cofan,12.0,1.0,12.0
SUCUMBIOS,LAGO AGRIO,EL ENO,   AWKAYAKU VIA LAGO AGRIO-COCA KM 12 MARG DER LINEA 5,21B00025,RICARDO CERDA TAPUY,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,223.0,16.0,13.94
SUCUMBIOS,LAGO AGRIO,EL ENO,   KM 12 MARGEN DERECHO 3ERA LINEA COMUNIDAD YANAYACU,21B00007,UNIDAD EDUCATIVA DEL MILENIO INTERCULTURAL BILINGUE HATUN SACHA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,1084.0,50.0,21.68
SUCUMBIOS,LAGO AGRIO,EL ENO,   PISURIE KANKHE VIA LAGO A-GUANTA KM 25,21B00012,LOS LAURELES,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Ai Kofan,Ai Cofan,9.0,1.0,9.0
SUCUMBIOS,LAGO AGRIO,EL ENO,   RIO PUSINO VIA  EL ENO-LA TRONCAL KM 21 MARG DER LINEA 4,21B00021,SAN JOSE DEL RIO PUSINO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,53.0,2.0,26.5
SUCUMBIOS,LAGO AGRIO,EL ENO,   SAN BARTOLO VIA LAGO AGRIO-COCA KM 15 MARG IZQ,21B00018,REPUBLICA DE ISRAEL,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,10.0,1.0,10.0
SUCUMBIOS,LAGO AGRIO,EL ENO,   SHINCHI URKU  VIA SHUSHUFINDI - GUANTA KM 28 MARG DER,21B00087,LUIS MONTALUISA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,58.0,3.0,19.33
SUCUMBIOS,LAGO AGRIO,JAMBELI,   5 DE AGOSTO VIA LAGO AGRIO-QUITO KM 19 MARG IZQ,21B00037,JOSE MEJIA LEQUERICA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,73.0,3.0,24.33
SUCUMBIOS,LAGO AGRIO,JAMBELI,   GRAN SUMACO VIA LAGO AGRIO-QUITO KM 23  MARG DER LINEA  6,21B00036,GRAN SUMACO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,25.0,1.0,25.0
SUCUMBIOS,LAGO AGRIO,JAMBELI,   KURI YAKU - VIA SEVILLA - SANTA ROSA  LINEA 7,21B00158,TUPAK YUPANKI,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,36.0,2.0,18.0
SUCUMBIOS,LAGO AGRIO,JAMBELI,RIO BETANO  RIO BETANO VIA LAGO AGRIO DIEZ DE AGOSTO KM CUARENTA Y UNO LINEA NUEVE ,21B00226,PUMA URKU,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,15.0,1.0,15.0
SUCUMBIOS,LAGO AGRIO,JAMBELI,   VÍA QUITO KM 29 MARGEN DERECHA DECIMA QUINTA LINEA  BARRANCA BERMEJA,21B00157,ARUTAM,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,7.0,1.0,7.0
SUCUMBIOS,LAGO AGRIO,JAMBELI,   YAMARAM NANKAIS VIA SEVILLA-BARRANCA BERMEJA KM 20 MARG IZQ LINEA 2,21B00159,JUAN ALFONSO CORDOVA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,20.0,1.0,20.0
SUCUMBIOS,LAGO AGRIO,NUEVA LOJA,AV   QUITO KM DOS Y MEDIO 1 BARRIO PABLO ALVERCA ,21B00002,INTI PAKARI,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,592.0,27.0,21.93
SUCUMBIOS,LAGO AGRIO,NUEVA LOJA,   COMUNIDAD RUMI URKU,21B00003,PASCUAL HUMBERTO ANDY TAPUY,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,10.0,1.0,10.0
SUCUMBIOS,LAGO AGRIO,NUEVA LOJA,   PUYUPUNKU VIA COCA KM 2 MARG IZQ LINEA 3,21B00180,CIUDAD DE SALINAS,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,66.0,4.0,16.5
SUCUMBIOS,LAGO AGRIO,PACAYACU,   PACAYACU VIA PICHINCHA SHUARA 8 MARGEN DERECHO 3RA LINEA COMUNIDAD LA FLORESTA,21B00033,ACHKA SACHA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,5.0,1.0,5.0
SUCUMBIOS,LAGO AGRIO,PACAYACU,   TIGRE PLAYA VIA CANTA GALLO RIVERA RIO SAN MIGUEL MARG IZQ,21B00032,CASIMIRO BEGAY PAPA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,8.0,1.0,8.0
SUCUMBIOS,LAGO AGRIO,PACAYACU,   YANA AMARUN PUERTO NUEVO RIO SAN MIGUELMARGEN DERECHA 5TA LINEA,21B00034,GALLO RUMI,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,6.0,1.0,6.0
SUCUMBIOS,LAGO AGRIO,SANTA CECILIA,   COMUNIDAD MALVINAS 1 VIA -QUITO  KM 16 MARG DER LINEA 5,21B00186,CIUDAD DE CHIMBO,Fiscal,Sierra,Intercultural Bilingüe,Mestiza,Mestiza,Mestiza,17.0,1.0,17.0
SUCUMBIOS,LAGO AGRIO,SANTA CECILIA,   NUEVOS HORIZONTES VIA LAGO AGRIO - QUITO KM 17 MARG IZQ,21B00049,NUEVOS HORIZONTES,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,250.0,21.0,11.9
SUCUMBIOS,LAGO AGRIO,SANTA CECILIA,   PLAYAS DE ORO VIA LAGO AGRIO-QUITO KM 6 MARG IZQ LINEA 3  FLUVIAL,21B00039,PLAYAS DE ORO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,23.0,1.0,23.0
SUCUMBIOS,LAGO AGRIO,SANTA CECILIA,   SECTOR CEDRO YAKU,21B00197,LUKATA PAMPA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,26.0,1.0,26.0
SUCUMBIOS,LAGO AGRIO,SANTA CECILIA,   SUR DE SATA CECILIA - COMUNA UNION HUACAMAYOS,21B00045,ISLA SANTA CRUZ,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,141.0,8.0,17.62
SUCUMBIOS,LAGO AGRIO,SANTA CECILIA,   VIA COCA KM 12 MARGEN DERECHO 9 LINEA ASOCIASION AKIWARI,21B00038,LOS NAPOTOAS,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,52.0,2.0,26.0
SUCUMBIOS,PUTUMAYO,PALMA ROJA,   LOROCACHI  2 VIA PUERTO EL CARMEN - Y DE TPISHCA MARG IZQ,21B00071,CECIB DE EDUCACIÓN BÁSICA DELIA HUATATOCA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,9.0,1.0,9.0
SUCUMBIOS,PUTUMAYO,PALMA ROJA,   LOROCACHI 3,21B00079,CECIB DE EDUCACIÓN BÁSICA BLANCA ANDI,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,43.0,2.0,21.5
SUCUMBIOS,PUTUMAYO,PALMA ROJA,   LORO CACHI CENTRAL VIA PTO EL CARMEN-LAGO AGRIO KM 30 MARG DER LINEA 2,21B00078,CECIB DE EDUCACIÓN BÁSICA RIO SAN MIGUEL,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,31.0,2.0,15.5
SUCUMBIOS,PUTUMAYO,PALMA ROJA,   RECINTO ESPIRITU NOTENO,21B00075,CECIB DE EDUCACIÓN BÁSICA AMARUN KUCHA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,30.0,2.0,15.0
SUCUMBIOS,PUTUMAYO,PALMA ROJA,RIO SINGUE 14 VIA CANTAGALLO PUETE SINGUE ,21B00230,CECIB DE EDUCACIÓN BASICA EDISON MAYANCHA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,8.0,1.0,8.0
SUCUMBIOS,PUTUMAYO,PALMA ROJA,   SANTA ROSA VIA Y DE CANTAGALLO-EL PALMAR 13 RIV RIO SAN MIGUEL,21B00070,CECIB DE EDUCACIÓN BÁSICA JUMANDY,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,24.0,1.0,24.0
SUCUMBIOS,PUTUMAYO,PALMA ROJA,   SINCHE RUNA VIA TIPISHCA - SANTA ELENA KM 9 MARG DER,21B00080,CECIB DE EDUCACIÓN BÁSICA CHALLWA KUCHA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,15.0,1.0,15.0
SUCUMBIOS,PUTUMAYO,PALMA ROJA,   SINGUE CENTRAL VIA  Y DE TIPISHCA-SANTA ELENA KM 3 MARG IZQ LINEA 2 RIV RIO SAN MIGUEL,21B00081,CECIB DE EDUCACIÓN BÁSICA REMIGIO ROMERO Y CORDERO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,6.0,1.0,6.0
SUCUMBIOS,PUTUMAYO,PALMA ROJA,   TACE Y DE TISHCA-PTO EL CARMEN KM 16 MARG IZQ,21B00077,CECIB DE EDUCACIÓN BÁSICA VOLCAN CHILES,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,12.0,1.0,12.0
SUCUMBIOS,PUTUMAYO,PUERTO BOLIVAR (PUERTO MONTUFAR),   VIA PUERTO EL CARMEN - RIO CUYABENO - COMUNIDAD SIONA DE PUERTO  BOLIVAR,21B00082,UNIDAD EDUCATIVA INTERCULTURAL  BILINGUE BUSU JAIRA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Siona,Siona,14.0,2.0,7.0
SUCUMBIOS,PUTUMAYO,PUERTO EL CARMEN DEL PUTUMAYO,   AGUAS BLANCAS VIA FLUVIAL PTO EL CARMEN - TRES FRONTERAS KM 7,21B00068,CECIB DE EDUCACIÓN BÁSICA  LEON FEBRES CORDERO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,13.0,1.0,13.0
SUCUMBIOS,PUTUMAYO,PUERTO EL CARMEN DEL PUTUMAYO,   NUEVA MONTEPA VIA FLUVIAL PTO EL CARMEN-STA ELENA,21B00076,CECIB ESCUELA DE EDUCACIÓN BÁSICA GUAYAS,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,4.0,1.0,4.0
SUCUMBIOS,PUTUMAYO,PUERTO EL CARMEN DEL PUTUMAYO,   RIERA VIA PUERTO EL CARMEN-LAGO AGRIO KM 14 MARG IZQ,21B00067,CECIB DE EDUCACIÓN BÁSICA ROBERTO CRUZ,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,4.0,1.0,4.0
SUCUMBIOS,PUTUMAYO,PUERTO EL CARMEN DEL PUTUMAYO,   SANDI YAKU VIA FLUVIAL RIO PUTUMAYO BAJO MARG DER,21B00069,CECIB DE EDUCACIÓN BÁSICA EL PROGRESO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,9.0,1.0,9.0
SUCUMBIOS,PUTUMAYO,PUERTO EL CARMEN DEL PUTUMAYO,   SILVAYACU VIA PTO EL CARMEN - LAGO A KM 17 MARG IZQ,21B00073,UNIDAD EDUCATIVA INTERCULTURAL Y BILINGUE ORIENTE ECUATORIANO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,142.0,13.0,10.92
SUCUMBIOS,PUTUMAYO,PUERTO RODRIGUEZ,   ALTO RODRIGUEZ VIA FLUVIAL PTO EL CARMEN-PTO RODRIGUEZ KM 70 MARG DER,21B00194,CECIB DE EDUCACIÓN BASICA SIMON BOLIVAR,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,20.0,1.0,20.0
SUCUMBIOS,PUTUMAYO,PUERTO RODRIGUEZ,   BAJO RODRIGUEZ VIA FLUVIAL PTO EL CARMEN-TRES FRONTERAS RIV RIO PUTUMAYO MARG DER,21B00084,CECIB DE EDUCACIÓN BÁSICA SAN FRANCISCO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,Kanelo-Kichwa,26.0,1.0,26.0
SUCUMBIOS,PUTUMAYO,PUERTO RODRIGUEZ,   BUEN SAMARITANO VIA FLUVIAL PTO EL CARMEN-PTO RODRIGUEZ RIV RIO PUTUMAYO BAJO,21B00085,CECIB DE EDUCACIÓN BÁSICA SAN AGUSTIN,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,29.0,1.0,29.0
SUCUMBIOS,PUTUMAYO,PUERTO RODRIGUEZ,   COMUNIDAD NUEVO SINAI,21B00188,CECIB DE EDUCACIÓN BÁSICA RICARDO SALAZAR,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,5.0,1.0,5.0
SUCUMBIOS,PUTUMAYO,PUERTO RODRIGUEZ,   TRES FRONTERAS VIA FLUVIAL PTO EL CARMEN-TRES FRONTERAS KM 80 MARG DER,21B00083,CECIB DE EDUCACION BASICA EDUARDO SANDA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,9.0,1.0,9.0
SUCUMBIOS,PUTUMAYO,SANTA ELENA,   SAN JOSE DE WISUYA VIA Y DE CANTA GALLO-EL PALMAR RIV RIO PUTUMAYO,21B00086,CECIB DE EDUCACIÓN BÁSICA AYAWASKA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,6.0,1.0,6.0
SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,   CASERIO PILCHI,21B00112,CE COMUNITARIO  INTERCULTURAL BILINGUE TUPAK  AMARU,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,52.0,3.0,17.33
SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,   COMUNA  RIO JIVINO  PLAYA YAKU VIA SHUSHUF  LIMONCOCHA KM 28 MARGE IZQ,21B00104,CECIB PLAYA YACU,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,168.0,9.0,18.67
SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,"   COMUNIDAD ""ITAYA""",21B00103,UE COMUNITARIO INTERCULTURAL BILINGUE GENERAL MIRES,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,88.0,6.0,14.67
SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,   COMUNIDAD WAMPUISH,21B00093,CE COMUNITARIO INTERCULTURAL BILINGUE MONSEÑOR ALEJANDRO LABAKA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,14.0,1.0,14.0
SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,"   COMUNIDAD ""WAMPUTSAR""",21B00099,CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL BILINGÜE PROVINCIA DE MORONA SANTIAGO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,14.0,1.0,14.0
SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,   COMUNIDAD YAMARAM SUKU,21B00102,24 DE MAYO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,62.0,5.0,12.4
SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,   KUKUSH  VIA SHUSHUFINDI-LIMONCOCHA KM 21 MARG DER LINEA 3,21B00094,CE COMUNITARIO INTERCULTURAL BILINGUE MONSENOR  LEONIDAS PROANO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,12.0,1.0,12.0
SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,   LIMONCOCHA VIA SHUSHUFINDI-LIMONCOCHA KM 31 MARG IZQ,21B00113,UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL AB MARTHA BUCARAM DE ROLDOS,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,536.0,27.0,19.85
SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,   MUSHUKLLAKTA VIA SHUSHUFINDI-LIMONCOCHA KM 24 MARG DER,21B00096,CE COMUNITARIO INTERCULTURAL BILINGUE MUSHUKLLAKTA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,27.0,1.0,27.0
SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,   NASE VIA PALMERAS-SAN ROQUE KM 38 MARG DER,21B00101,JORGE AÑAZCO,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,21.0,1.0,21.0
SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,   NUEVA PROVIDENCIA VIA YAMANUNCA-PROVIDENCIA KM 47 RIV RIO NAPO,21B00185,ABRAHAM RON,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,15.0,1.0,15.0
SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,   OCHO DE SEPTIEMBRE VIA LIMONCOCHA KM 30 MARG IZQ,21B00095,CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL BILINGUE VOLUNTAD DE DIOS,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,9.0,1.0,9.0
SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,   SANI ISLA VIA FLUVIAL PTO PROVIDENCIA-PAÑACOCHA KM 20,21B00109,CE COMUNITARIO INTERCULTURAL BILINGUE LORENZO DE GARAICOA,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Kichwa,kichwa-Amazonia,81.0,6.0,13.5
SUCUMBIOS,SHUSHUFINDI,LIMONCOCHA,   TSANIMP VIA PALMERAS-SAN ROQUE KM 3 MARG DER LINEA 2,21B00111,CENTRO EDUCATIVO  COMUNITARIO INTERCULTRUAL BILINGUE NUNKUI,Fiscal,Sierra,Intercultural Bilingüe,Indígena,Shuar,Shuar,29.0,2.0,14.5
